PurchaseOrderID;ProductID;VendorID;ShipMethodID;UnitPrice;OrderQty;Total
1137;491;1592;2;19.9395;3;59.8185
1138;528;1618;4;38.157;3;114.471
1139;505;1612;4;44.2155;3;132.6465
1140;938;1586;5;31.4895;550;17319.225
1140;939;1586;5;48.2895;550;26559.225
1141;358;1500;1;6.9825;60;418.95
1142;375;1656;4;43.2705;3;129.8115
1142;376;1656;4;47.544;3;142.632
1143;356;1572;1;3.381;60;202.86
1143;357;1572;1;4.3155;60;258.93
1144;391;1562;4;45.444;3;136.332
1144;392;1562;4;41.1705;3;123.5115
1145;490;1662;2;12.3585;3;37.0755
1146;513;1682;4;39.1965;550;21558.075
1147;417;1686;4;43.3755;3;130.1265
1147;418;1686;4;47.649;3;142.947
1147;419;1686;4;43.3755;3;130.1265
1147;420;1686;4;41.2755;3;123.8265
1147;421;1686;4;45.549;3;136.647
1148;931;1684;5;34.8705;550;19178.775
1148;932;1684;5;39.7635;550;21869.925
1148;933;1684;5;43.9845;550;24191.475
1148;934;1684;5;38.1465;550;20980.575
1149;432;1534;4;39.2805;3;117.8415
1149;433;1534;4;43.554;3;130.662
1149;434;1534;4;39.2805;3;117.8415
1149;435;1534;4;37.1805;3;111.5415
1149;436;1534;4;41.454;3;124.362
1150;344;1614;4;45.4755;3;136.4265
1150;345;1614;4;43.3755;3;130.1265
1150;346;1614;4;47.649;3;142.947
1151;931;1588;5;34.3455;550;18890.025
1151;932;1588;5;39.2385;550;21581.175
1152;347;1622;4;43.2705;3;129.8115
1152;348;1622;4;41.1705;3;123.5115
1153;928;1632;5;32.7705;550;18023.775
1153;929;1632;5;37.086;550;20397.3
1153;930;1632;5;43.0395;550;23671.725
1154;332;1608;5;10.815;550;5948.25
1155;948;1576;5;82.8345;550;45558.975
1155;907;1576;5;82.8345;550;45558.975
1156;325;1590;1;0.21;1250;262.5
1156;326;1590;1;0.21;1250;262.5
1157;320;1514;5;49.644;3;148.932
1157;321;1514;5;44.3205;3;132.9615
1157;322;1514;5;28.6965;60;1721.79
1158;930;1498;4;42.5145;550;23382.975
1158;921;1498;4;5.586;550;3072.3
1159;952;1674;2;15.7395;60;944.37
1160;933;1652;4;43.4595;550;23902.725
1160;934;1652;4;37.6215;550;20691.825
1160;922;1652;4;6.531;550;3592.05
1161;319;1578;5;48.5835;550;26720.925
1162;928;1538;5;32.2455;550;17735.025
1162;929;1538;5;36.561;550;20108.55
1163;319;1556;4;46.4205;550;25531.275
1164;359;1554;5;47.523;3;142.569
1164;360;1554;5;45.423;3;136.269
1165;2;1688;4;41.916;3;125.748
1166;1;1580;5;50.2635;3;150.7905
1167;366;1496;4;41.3805;3;124.1415
1167;367;1496;4;45.654;3;136.962
1167;368;1496;4;41.3805;3;124.1415
1167;369;1496;4;39.2805;3;117.8415
1167;370;1496;4;43.554;3;130.662
1167;371;1496;4;39.2805;3;117.8415
1168;530;1494;2;16.086;550;8847.3
1169;4;1650;5;57.0255;3;171.0765
1170;512;1654;4;37.086;550;20397.3
1171;513;1664;3;26.5965;550;14628.075
1172;317;1678;3;27.0585;550;14882.175
1172;318;1678;3;33.579;550;18468.45
1173;417;1616;4;41.244;3;123.732
1173;418;1616;4;36.9705;3;110.9115
1173;419;1616;4;34.8705;3;104.6115
1174;422;1492;5;47.523;3;142.569
1174;423;1492;5;45.423;3;136.269
1175;320;1602;5;47.4705;3;142.4115
1175;321;1602;5;42.798;3;128.394
1175;322;1602;5;25.4205;60;1525.23
1176;458;1540;4;43.554;3;130.662
1176;459;1540;4;39.2805;3;117.8415
1176;460;1540;4;37.1805;3;111.5415
1176;461;1540;4;41.454;3;124.362
1177;941;1628;5;62.9895;550;34644.225
1178;320;1604;4;45.3705;3;136.1115
1178;321;1604;4;40.488;3;121.464
1178;322;1604;4;26.3655;60;1581.93
1179;504;1690;5;48.762;3;146.286
1180;497;1566;5;34.188;3;102.564
1181;323;1698;5;50.2635;3;150.7905
1182;523;1560;5;10.731;550;5902.05
1182;524;1560;5;14.1225;550;7767.375
1183;494;1692;5;53.2035;60;3192.21
1183;495;1692;5;63.693;60;3821.58
1183;496;1692;5;48.909;60;2934.54
1184;908;1696;2;21.0945;550;11601.975
1184;909;1696;2;30.4395;550;16741.725
1185;506;1504;1;9.198;60;551.88
1186;351;1544;1;5.775;550;3176.25
1186;352;1544;1;1.155;550;635.25
1186;679;1544;1;5.775;550;3176.25
1187;507;1530;2;23.394;550;12866.7
1187;508;1530;2;27.6465;550;15205.575
1188;355;1508;1;1.365;550;750.75
1188;940;1508;1;62.9895;550;34644.225
1188;535;1508;1;3.486;550;1917.3
1189;351;1694;1;6.195;550;3407.25
1189;352;1694;1;1.47;550;808.5
1189;679;1694;1;6.195;550;3407.25
1190;507;1624;2;22.1655;550;12191.025
1190;508;1624;2;29.2845;550;16106.475
1191;491;1548;2;19.9815;3;59.9445
1192;349;1598;4;39.144;3;117.432
1193;935;1658;5;31.4895;550;17319.225
1193;936;1658;5;48.2895;550;26559.225
1194;375;1536;4;43.344;3;130.032
1194;376;1536;4;39.0705;3;117.2115
1195;480;1568;2;11.6655;550;6416.025
1195;481;1568;2;11.088;550;6098.4
1195;482;1568;2;8.757;550;4816.35
1195;483;1568;2;9.6915;550;5330.325
1195;484;1568;2;6.8775;550;3782.625
1195;485;1568;2;7.8015;550;4290.825
1195;486;1568;2;8.757;550;4816.35
1195;487;1568;2;5.8065;550;3193.575
1195;488;1568;2;8.862;550;4874.1
1195;489;1568;2;10.4685;550;5757.675
1196;402;1648;5;47.4705;3;142.4115
1197;510;1646;2;23.079;550;12693.45
1197;511;1646;2;29.274;550;16100.7
1197;512;1646;2;34.9755;550;19236.525
1198;408;1672;4;43.2705;3;129.8115
1198;409;1672;4;41.1705;3;123.5115
1198;914;1672;4;21.0945;550;11601.975
1198;915;1672;4;30.4395;550;16741.725
1198;916;1672;4;40.9395;550;22516.725
1199;525;1600;1;2.3205;550;1276.275
1200;526;1522;1;3.6435;550;2003.925
1201;913;1570;4;40.9395;550;22516.725
1202;356;1516;1;3.6015;60;216.09
1202;357;1516;1;3.9795;60;238.77
1203;935;1506;5;31.4895;550;17319.225
1203;936;1506;5;48.2895;550;26559.225
1204;524;1626;2;12.9675;550;7132.125
1205;911;1542;2;21.0945;550;11601.975
1205;912;1542;2;30.4395;550;16741.725
1206;910;1610;4;40.9395;550;22516.725
1207;937;1638;5;62.9895;550;34644.225
1208;471;1582;4;45.4965;3;136.4895
1208;472;1582;4;41.223;3;123.669
1208;473;1582;4;39.123;3;117.369
1208;474;1582;4;43.3965;3;130.1895
1208;475;1582;4;39.123;3;117.369
1209;462;1510;5;47.6805;3;143.0415
1210;510;1526;2;23.4045;550;12872.475
1210;511;1526;2;27.867;550;15326.85
1211;527;1644;1;6.7515;550;3713.325
1212;938;1680;5;31.4895;550;17319.225
1212;939;1680;5;48.2895;550;26559.225
1213;494;1584;5;50.7465;60;3044.79
1213;495;1584;5;62.9265;60;3775.59
1213;496;1584;5;49.6545;60;2979.27
1214;523;1620;5;10.3845;550;5711.475
1215;429;1666;4;41.3805;3;124.1415
1215;430;1666;4;45.654;3;136.962
1215;431;1666;4;41.3805;3;124.1415
1215;432;1666;4;39.2805;3;117.8415
1215;433;1666;4;43.554;3;130.662
1215;434;1666;4;39.2805;3;117.8415
1215;435;1666;4;37.1805;3;111.5415
1215;436;1666;4;41.454;3;124.362
1215;437;1666;4;37.1805;3;111.5415
1216;490;1592;2;12.7155;3;38.1465
1216;491;1592;2;19.9395;3;59.8185
1217;528;1618;4;38.157;3;114.471
1218;505;1612;4;44.2155;3;132.6465
1219;938;1586;5;31.4895;550;17319.225
1219;939;1586;5;48.2895;550;26559.225
1220;358;1500;1;6.9825;60;418.95
1221;377;1656;4;43.2705;3;129.8115
1221;378;1656;4;41.1705;3;123.5115
1221;379;1656;4;45.444;3;136.332
1221;380;1656;4;41.1705;3;123.5115
1222;356;1572;1;3.381;60;202.86
1222;357;1572;1;4.3155;60;258.93
1223;393;1562;4;39.0705;3;117.2115
1223;394;1562;4;43.344;3;130.032
1223;395;1562;4;39.0705;3;117.2115
1224;490;1662;2;12.3585;3;37.0755
1225;513;1682;4;39.1965;550;21558.075
1226;403;1686;4;45.444;3;136.332
1226;404;1686;4;41.1705;3;123.5115
1226;405;1686;4;39.0705;3;117.2115
1226;406;1686;4;43.344;3;130.032
1227;931;1684;5;34.8705;550;19178.775
1227;932;1684;5;39.7635;550;21869.925
1227;933;1684;5;43.9845;550;24191.475
1227;934;1684;5;38.1465;550;20980.575
1228;437;1534;4;37.1805;3;111.5415
1229;347;1614;4;43.3755;3;130.1265
1229;348;1614;4;41.2755;3;123.8265
1229;349;1614;4;45.549;3;136.647
1230;931;1588;5;34.3455;550;18890.025
1230;932;1588;5;39.2385;550;21581.175
1231;349;1622;4;45.444;3;136.332
1232;928;1632;5;32.7705;550;18023.775
1232;929;1632;5;37.086;550;20397.3
1233;332;1608;5;10.815;550;5948.25
1234;948;1576;5;82.8345;550;45558.975
1234;907;1576;5;82.8345;550;45558.975
1235;325;1590;1;0.21;1250;262.5
1235;326;1590;1;0.21;1250;262.5
1236;320;1514;5;49.644;3;148.932
1236;321;1514;5;44.3205;3;132.9615
1236;322;1514;5;28.6965;60;1721.79
1237;930;1498;4;42.5145;550;23382.975
1237;921;1498;4;5.586;550;3072.3
1238;952;1674;2;15.7395;60;944.37
1239;923;1652;1;6.1845;550;3401.475
1240;317;1578;3;29.5785;550;16268.175
1240;318;1578;3;36.099;550;19854.45
1240;319;1578;3;48.5835;550;26720.925
1241;928;1538;5;32.2455;550;17735.025
1241;929;1538;5;36.561;550;20108.55
1242;319;1556;4;46.4205;550;25531.275
1243;361;1554;5;49.6965;3;149.0895
1243;362;1554;5;45.423;3;136.269
1243;363;1554;5;43.323;3;129.969
1244;2;1688;4;41.916;3;125.748
1245;1;1580;5;50.2635;3;150.7905
1246;372;1496;4;37.1805;3;111.5415
1246;373;1496;4;41.454;3;124.362
1246;374;1496;4;37.1805;3;111.5415
1247;530;1494;2;16.086;550;8847.3
1248;4;1650;5;57.0255;3;171.0765
1249;512;1654;4;37.086;550;20397.3
1250;513;1664;3;26.5965;550;14628.075
1251;319;1678;4;46.0635;550;25334.925
1252;420;1616;4;39.144;3;117.432
1252;421;1616;4;47.5755;3;142.7265
1253;424;1492;5;49.6965;3;149.0895
1253;425;1492;5;45.423;3;136.269
1253;426;1492;5;43.323;3;129.969
1254;320;1602;5;47.4705;3;142.4115
1254;321;1602;5;42.798;3;128.394
1255;438;1540;4;41.223;3;123.669
1255;439;1540;4;45.4965;3;136.4895
1255;440;1540;4;41.223;3;123.669
1255;441;1540;4;39.123;3;117.369
1255;442;1540;4;43.3965;3;130.1895
1255;443;1540;4;39.123;3;117.369
1255;444;1540;4;37.023;3;111.069
1255;445;1540;4;41.2965;3;123.8895
1255;446;1540;4;37.023;3;111.069
1255;447;1540;4;47.6805;3;143.0415
1255;448;1540;4;45.5805;3;136.7415
1255;449;1540;4;49.854;3;149.562
1255;450;1540;4;45.5805;3;136.7415
1255;451;1540;4;43.4805;3;130.4415
1255;452;1540;4;47.754;3;143.262
1255;453;1540;4;43.4805;3;130.4415
1255;454;1540;4;41.3805;3;124.1415
1255;455;1540;4;45.654;3;136.962
1255;456;1540;4;41.3805;3;124.1415
1255;457;1540;4;39.2805;3;117.8415
1255;458;1540;4;43.554;3;130.662
1255;459;1540;4;39.2805;3;117.8415
1255;460;1540;4;37.1805;3;111.5415
1255;461;1540;4;41.454;3;124.362
1256;941;1628;5;62.9895;550;34644.225
1257;320;1604;4;45.3705;3;136.1115
1257;321;1604;4;40.488;3;121.464
1257;322;1604;4;26.3655;60;1581.93
1258;504;1690;5;48.762;3;146.286
1259;497;1566;5;34.188;3;102.564
1260;323;1698;5;50.2635;3;150.7905
1261;523;1560;5;10.731;550;5902.05
1261;524;1560;5;14.1225;550;7767.375
1262;492;1692;5;50.2635;60;3015.81
1262;493;1692;5;57.1515;60;3429.09
1263;910;1696;4;40.9395;550;22516.725
1263;911;1696;4;21.0945;550;11601.975
1263;912;1696;4;30.4395;550;16741.725
1264;506;1504;1;9.198;60;551.88
1265;351;1544;1;5.775;550;3176.25
1265;352;1544;1;1.155;550;635.25
1265;679;1544;1;5.775;550;3176.25
1266;507;1530;2;23.394;550;12866.7
1266;508;1530;2;27.6465;550;15205.575
1267;355;1508;1;1.365;550;750.75
1267;940;1508;1;62.9895;550;34644.225
1267;535;1508;1;3.486;550;1917.3
1268;351;1694;1;6.195;550;3407.25
1268;352;1694;1;1.47;550;808.5
1268;679;1694;1;6.195;550;3407.25
1269;507;1624;2;22.1655;550;12191.025
1269;508;1624;2;29.2845;550;16106.475
1270;491;1548;2;19.9815;3;59.9445
1271;341;1598;4;41.1705;3;123.5115
1271;342;1598;4;39.0705;3;117.2115
1271;343;1598;4;43.344;3;130.032
1271;344;1598;4;39.0705;3;117.2115
1272;935;1658;5;31.4895;550;17319.225
1272;936;1658;5;48.2895;550;26559.225
1273;377;1536;4;36.9705;3;110.9115
1273;378;1536;4;41.244;3;123.732
1273;379;1536;4;36.9705;3;110.9115
1274;476;1568;2;15.8865;550;8737.575
1274;477;1568;2;11.6655;550;6416.025
1275;402;1648;5;47.4705;3;142.4115
1276;510;1646;2;23.079;550;12693.45
1276;511;1646;2;29.274;550;16100.7
1276;512;1646;2;34.9755;550;19236.525
1277;403;1672;4;45.3705;3;136.1115
1277;404;1672;4;49.644;3;148.932
1277;405;1672;4;45.3705;3;136.1115
1277;406;1672;4;43.2705;3;129.8115
1277;407;1672;4;47.544;3;142.632
1277;408;1672;4;43.2705;3;129.8115
1278;525;1600;1;2.3205;550;1276.275
1279;526;1522;1;3.6435;550;2003.925
1280;908;1570;2;21.0945;550;11601.975
1280;909;1570;2;30.4395;550;16741.725
1280;913;1570;2;40.9395;550;22516.725
1281;356;1516;1;3.6015;60;216.09
1281;357;1516;1;3.9795;60;238.77
1282;935;1506;5;31.4895;550;17319.225
1282;936;1506;5;48.2895;550;26559.225
1283;524;1626;2;12.9675;550;7132.125
1284;911;1542;2;21.0945;550;11601.975
1284;912;1542;2;30.4395;550;16741.725
1285;910;1610;4;40.9395;550;22516.725
1286;937;1638;5;62.9895;550;34644.225
1287;463;1582;5;47.523;3;142.569
1287;464;1582;5;45.423;3;136.269
1287;465;1582;5;49.6965;3;149.0895
1287;466;1582;5;45.423;3;136.269
1287;467;1582;5;43.323;3;129.969
1287;468;1582;5;47.5965;3;142.7895
1288;462;1510;5;47.6805;3;143.0415
1289;510;1526;2;23.4045;550;12872.475
1289;511;1526;2;27.867;550;15326.85
1290;527;1644;1;6.7515;550;3713.325
1291;509;1680;4;36.2775;550;19952.625
1292;492;1584;5;50.7465;60;3044.79
1292;493;1584;5;58.2645;60;3495.87
1293;523;1620;5;10.3845;550;5711.475
1294;422;1666;5;47.6805;3;143.0415
1294;423;1666;5;45.5805;3;136.7415
1295;490;1592;2;12.7155;3;38.1465
1295;491;1592;2;19.9395;3;59.8185
1296;528;1618;4;38.157;3;114.471
1297;505;1612;4;44.2155;3;132.6465
1298;938;1586;5;31.4895;550;17319.225
1298;939;1586;5;48.2895;550;26559.225
1299;358;1500;1;6.9825;60;418.95
1300;381;1656;4;39.0705;3;117.2115
1300;438;1656;4;47.6805;3;143.0415
1300;439;1656;4;45.5805;3;136.7415
1301;356;1572;1;3.381;60;202.86
1301;357;1572;1;4.3155;60;258.93
1302;396;1562;4;36.9705;3;110.9115
1302;397;1562;4;41.244;3;123.732
1303;490;1662;2;12.3585;3;37.0755
1304;513;1682;4;39.1965;550;21558.075
1305;407;1686;4;39.0705;3;117.2115
1305;408;1686;4;36.9705;3;110.9115
1305;409;1686;4;41.244;3;123.732
1305;410;1686;4;36.9705;3;110.9115
1305;411;1686;4;34.8705;3;104.6115
1305;412;1686;4;39.144;3;117.432
1305;413;1686;4;47.5755;3;142.7265
1305;414;1686;4;45.4755;3;136.4265
1305;415;1686;4;49.749;3;149.247
1305;416;1686;4;45.4755;3;136.4265
1305;417;1686;4;43.3755;3;130.1265
1305;418;1686;4;47.649;3;142.947
1305;419;1686;4;43.3755;3;130.1265
1305;420;1686;4;41.2755;3;123.8265
1305;421;1686;4;45.549;3;136.647
1306;931;1684;5;34.8705;550;19178.775
1306;932;1684;5;39.7635;550;21869.925
1306;933;1684;5;43.9845;550;24191.475
1306;934;1684;5;38.1465;550;20980.575
1307;422;1534;5;47.6805;3;143.0415
1307;423;1534;5;45.5805;3;136.7415
1307;424;1534;5;49.854;3;149.562
1307;425;1534;5;45.5805;3;136.7415
1307;426;1534;5;43.4805;3;130.4415
1307;427;1534;5;47.754;3;143.262
1308;341;1614;5;47.5755;3;142.7265
1308;342;1614;5;45.4755;3;136.4265
1308;343;1614;5;49.749;3;149.247
1308;344;1614;5;45.4755;3;136.4265
1308;345;1614;5;43.3755;3;130.1265
1309;931;1588;5;34.3455;550;18890.025
1309;932;1588;5;39.2385;550;21581.175
1310;341;1622;5;47.4705;3;142.4115
1310;342;1622;5;45.3705;3;136.1115
1310;343;1622;5;49.644;3;148.932
1311;930;1632;4;43.0395;550;23671.725
1312;332;1608;5;10.815;550;5948.25
1313;948;1576;5;82.8345;550;45558.975
1313;907;1576;5;82.8345;550;45558.975
1314;325;1590;1;0.21;1250;262.5
1314;326;1590;1;0.21;1250;262.5
1315;320;1514;5;49.644;3;148.932
1315;321;1514;5;44.3205;3;132.9615
1315;322;1514;5;28.6965;60;1721.79
1316;930;1498;4;42.5145;550;23382.975
1316;921;1498;4;5.586;550;3072.3
1317;952;1674;2;15.7395;60;944.37
1318;933;1652;4;43.4595;550;23902.725
1318;934;1652;4;37.6215;550;20691.825
1318;922;1652;4;6.531;550;3592.05
1318;923;1652;4;6.1845;550;3401.475
1319;317;1578;3;29.5785;550;16268.175
1319;318;1578;3;36.099;550;19854.45
1319;319;1578;3;48.5835;550;26720.925
1320;928;1538;5;32.2455;550;17735.025
1320;929;1538;5;36.561;550;20108.55
1321;319;1556;4;46.4205;550;25531.275
1322;364;1554;5;47.5965;3;142.7895
1322;365;1554;5;43.323;3;129.969
1323;2;1688;4;41.916;3;125.748
1324;1;1580;5;50.2635;3;150.7905
1325;359;1496;5;47.6805;3;143.0415
1325;360;1496;5;45.5805;3;136.7415
1325;361;1496;5;49.854;3;149.562
1325;362;1496;5;45.5805;3;136.7415
1325;363;1496;5;43.4805;3;130.4415
1325;364;1496;5;47.754;3;143.262
1325;365;1496;5;43.4805;3;130.4415
1325;366;1496;5;41.3805;3;124.1415
1325;367;1496;5;45.654;3;136.962
1325;368;1496;5;41.3805;3;124.1415
1325;369;1496;5;39.2805;3;117.8415
1325;370;1496;5;43.554;3;130.662
1325;371;1496;5;39.2805;3;117.8415
1325;372;1496;5;37.1805;3;111.5415
1325;373;1496;5;41.454;3;124.362
1325;374;1496;5;37.1805;3;111.5415
1326;530;1494;2;16.086;550;8847.3
1327;4;1650;5;57.0255;3;171.0765
1328;512;1654;4;37.086;550;20397.3
1329;513;1664;3;26.5965;550;14628.075
1330;317;1678;3;27.0585;550;14882.175
1330;318;1678;3;33.579;550;18468.45
1330;319;1678;3;46.0635;550;25334.925
1331;403;1616;5;47.4705;3;142.4115
1331;404;1616;5;45.3705;3;136.1115
1331;405;1616;5;49.644;3;148.932
1331;406;1616;5;45.3705;3;136.1115
1332;427;1492;5;47.5965;3;142.7895
1332;428;1492;5;43.323;3;129.969
1333;322;1602;5;25.4205;60;1525.23
1334;438;1540;4;41.223;3;123.669
1334;439;1540;4;45.4965;3;136.4895
1335;941;1628;5;62.9895;550;34644.225
1336;320;1604;4;45.3705;3;136.1115
1336;321;1604;4;40.488;3;121.464
1336;322;1604;4;26.3655;60;1581.93
1337;504;1690;5;48.762;3;146.286
1338;497;1566;5;34.188;3;102.564
1339;323;1698;5;50.2635;3;150.7905
1340;523;1560;5;10.731;550;5902.05
1340;524;1560;5;14.1225;550;7767.375
1341;494;1692;5;53.2035;60;3192.21
1341;495;1692;5;63.693;60;3821.58
1341;496;1692;5;48.909;60;2934.54
1342;913;1696;4;40.9395;550;22516.725
1342;914;1696;4;21.0945;550;11601.975
1343;506;1504;1;9.198;60;551.88
1344;351;1544;1;5.775;550;3176.25
1344;352;1544;1;1.155;550;635.25
1345;507;1530;2;23.394;550;12866.7
1345;508;1530;2;27.6465;550;15205.575
1346;355;1508;1;1.365;550;750.75
1346;940;1508;1;62.9895;550;34644.225
1346;535;1508;1;3.486;550;1917.3
1347;351;1694;1;6.195;550;3407.25
1347;352;1694;1;1.47;550;808.5
1347;679;1694;1;6.195;550;3407.25
1348;507;1624;2;22.1655;550;12191.025
1348;508;1624;2;29.2845;550;16106.475
1349;491;1548;2;19.9815;3;59.9445
1350;345;1598;4;36.9705;3;110.9115
1350;346;1598;4;41.244;3;123.732
1350;347;1598;4;36.9705;3;110.9115
1351;935;1658;5;31.4895;550;17319.225
1351;936;1658;5;48.2895;550;26559.225
1352;380;1536;4;43.218;3;129.654
1352;381;1536;4;47.4915;3;142.4745
1353;478;1568;2;11.088;550;6098.4
1353;479;1568;2;15.8865;550;8737.575
1353;480;1568;2;11.6655;550;6416.025
1354;402;1648;5;47.4705;3;142.4115
1355;510;1646;2;23.079;550;12693.45
1355;511;1646;2;29.274;550;16100.7
1355;512;1646;2;34.9755;550;19236.525
1356;409;1672;4;41.1705;3;123.5115
1356;914;1672;4;21.0945;550;11601.975
1356;915;1672;4;30.4395;550;16741.725
1356;916;1672;4;40.9395;550;22516.725
1357;525;1600;1;2.3205;550;1276.275
1358;526;1522;1;3.6435;550;2003.925
1359;908;1570;2;21.0945;550;11601.975
1359;909;1570;2;30.4395;550;16741.725
1359;913;1570;2;40.9395;550;22516.725
1360;356;1516;1;3.6015;60;216.09
1360;357;1516;1;3.9795;60;238.77
1361;935;1506;5;31.4895;550;17319.225
1361;936;1506;5;48.2895;550;26559.225
1362;524;1626;2;12.9675;550;7132.125
1363;911;1542;2;21.0945;550;11601.975
1363;912;1542;2;30.4395;550;16741.725
1364;910;1610;4;40.9395;550;22516.725
1365;937;1638;5;62.9895;550;34644.225
1366;469;1582;4;43.323;3;129.969
1366;470;1582;4;41.223;3;123.669
1366;471;1582;4;45.4965;3;136.4895
1366;472;1582;4;41.223;3;123.669
1367;462;1510;5;47.6805;3;143.0415
1368;510;1526;2;23.4045;550;12872.475
1368;511;1526;2;27.867;550;15326.85
1369;527;1644;1;6.7515;550;3713.325
1370;938;1680;5;31.4895;550;17319.225
1370;939;1680;5;48.2895;550;26559.225
1370;509;1680;5;36.2775;550;19952.625
1371;494;1584;5;50.7465;60;3044.79
1371;495;1584;5;62.9265;60;3775.59
1371;496;1584;5;49.6545;60;2979.27
1372;523;1620;5;10.3845;550;5711.475
1373;424;1666;5;49.854;3;149.562
1373;425;1666;5;45.5805;3;136.7415
1373;426;1666;5;43.4805;3;130.4415
1374;490;1592;2;12.7155;3;38.1465
1374;491;1592;2;19.9395;3;59.8185
1375;528;1618;4;38.157;3;114.471
1376;505;1612;4;44.2155;3;132.6465
1377;938;1586;5;31.4895;550;17319.225
1377;939;1586;5;48.2895;550;26559.225
1378;358;1500;1;6.9825;60;418.95
1379;440;1656;5;49.854;3;149.562
1379;441;1656;5;45.5805;3;136.7415
1379;442;1656;5;43.4805;3;130.4415
1379;443;1656;5;47.754;3;143.262
1379;444;1656;5;43.4805;3;130.4415
1380;356;1572;1;3.381;60;202.86
1380;357;1572;1;4.3155;60;258.93
1381;375;1562;4;43.2705;3;129.8115
1381;376;1562;4;41.1705;3;123.5115
1381;377;1562;4;45.444;3;136.332
1381;378;1562;4;41.1705;3;123.5115
1382;490;1662;2;12.3585;3;37.0755
1383;513;1682;4;39.1965;550;21558.075
1384;403;1686;4;45.444;3;136.332
1384;404;1686;4;41.1705;3;123.5115
1385;931;1684;5;34.8705;550;19178.775
1385;932;1684;5;39.7635;550;21869.925
1385;933;1684;5;43.9845;550;24191.475
1385;934;1684;5;38.1465;550;20980.575
1386;428;1534;4;43.4805;3;130.4415
1386;429;1534;4;41.3805;3;124.1415
1386;430;1534;4;45.654;3;136.962
1386;431;1534;4;41.3805;3;124.1415
1387;346;1614;5;47.649;3;142.947
1387;347;1614;5;43.3755;3;130.1265
1387;348;1614;5;41.2755;3;123.8265
1387;349;1614;5;45.549;3;136.647
1388;931;1588;5;34.3455;550;18890.025
1388;932;1588;5;39.2385;550;21581.175
1389;344;1622;4;45.3705;3;136.1115
1389;345;1622;4;43.2705;3;129.8115
1389;346;1622;4;47.544;3;142.632
1389;347;1622;4;43.2705;3;129.8115
1389;348;1622;4;41.1705;3;123.5115
1390;928;1632;5;32.7705;550;18023.775
1390;929;1632;5;37.086;550;20397.3
1390;930;1632;5;43.0395;550;23671.725
1391;332;1608;5;10.815;550;5948.25
1392;948;1576;5;82.8345;550;45558.975
1392;907;1576;5;82.8345;550;45558.975
1393;325;1590;1;0.21;1250;262.5
1393;326;1590;1;0.21;1250;262.5
1394;320;1514;5;49.644;3;148.932
1394;321;1514;5;44.3205;3;132.9615
1395;930;1498;4;42.5145;550;23382.975
1395;921;1498;4;5.586;550;3072.3
1396;952;1674;2;15.7395;60;944.37
1397;933;1652;4;43.4595;550;23902.725
1397;934;1652;4;37.6215;550;20691.825
1397;922;1652;4;6.531;550;3592.05
1397;923;1652;4;6.1845;550;3401.475
1398;317;1578;3;29.5785;550;16268.175
1398;318;1578;3;36.099;550;19854.45
1398;319;1578;3;48.5835;550;26720.925
1399;928;1538;5;32.2455;550;17735.025
1399;929;1538;5;36.561;550;20108.55
1400;319;1556;4;46.4205;550;25531.275
1401;366;1554;4;41.223;3;123.669
1401;367;1554;4;45.4965;3;136.4895
1401;368;1554;4;41.223;3;123.669
1401;369;1554;4;39.123;3;117.369
1402;2;1688;4;41.916;3;125.748
1403;1;1580;5;50.2635;3;150.7905
1404;359;1496;5;47.6805;3;143.0415
1404;360;1496;5;45.5805;3;136.7415
1405;530;1494;2;16.086;550;8847.3
1406;4;1650;5;57.0255;3;171.0765
1407;512;1654;4;37.086;550;20397.3
1408;513;1664;3;26.5965;550;14628.075
1409;317;1678;3;27.0585;550;14882.175
1409;318;1678;3;33.579;550;18468.45
1409;319;1678;3;46.0635;550;25334.925
1410;407;1616;4;43.2705;3;129.8115
1410;408;1616;4;47.544;3;142.632
1410;409;1616;4;43.2705;3;129.8115
1411;429;1492;4;41.223;3;123.669
1411;430;1492;4;45.4965;3;136.4895
1411;431;1492;4;41.223;3;123.669
